,Compound - Canonicalized,Compound Complexity,Count - Hydrogen Bond Acceptor,Count - Hydrogen Bond Donor,Count - Rotatable Bond,Fingerprint - SubStructure Keys,IUPAC Name - Allowed,IUPAC Name - CAS-like Style,IUPAC Name - Markup,IUPAC Name - Preferred,IUPAC Name - Systematic,IUPAC Name - Traditional,InChI - Standard,InChIKey - Standard,Mass - Exact,Molecular Formula,Molecular Weight,SMILES - Absolute,SMILES - Connectivity,Topological - Polar Surface Area,Weight - MonoIsotopic,Count - Heavy Atom,Count - Atom Chiral,Count - Atom Chiral Def,Count - Atom Chiral Undef,Count - Bond Chiral,Count - Bond Chiral Def,Count - Bond Chiral Undef,Count - Isotope Atom,Count - Covalent Unit,Count - Tautomers,cid
138,1,15.5,2,1,0,00000371000220200000000000000000000000000000000000000000000000000000000000000016001000000000000000060000004000000800000090000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium formylazanide,sodium formylazanide,sodium formylazanide,sodium formylazanide,sodium methanoylazanide,sodium formylazanide,"InChI=1S/CH3NO.Na/c2-1-3;/h1H,(H2,2,3);/q;+1/p-1",VBDBHFZCFWQDNI-UHFFFAOYSA-M,67.00340797,CH2NNaO,67.023,C(=O)[NH-].[Na+],C(=O)[NH-].[Na+],18.1,67.00340797,4,0,0,0,0,0,0,0,2,-1,140553376
139,1,34.5,2,0,0,00000371000220000040000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium cyanate,potassium cyanate,potassium cyanate,potassium cyanate,potassium cyanate,potassium cyanate,InChI=1S/CHNO.K/c2-1-3;/h3H;/q;+1/p-1,GKKCIDNWFBPDBW-UHFFFAOYSA-M,80.96169511,CKNO,81.115,C(#N)[O-].[K+],C(#N)[O-].[K+],46.9,80.96169511,4,0,0,0,0,0,0,0,2,-1,11378442
140,1,13.5,2,0,0,000003710A0030000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium oxido(oxo)borane,lithium oxido(oxo)borane,lithium oxido(oxo)borane,lithium oxido(oxo)borane,lithium oxidanidyl(oxidanylidene)borane,lithium keto(oxido)borane,InChI=1S/BO2.Li/c2-1-3;/q-1;+1,HZRMTWQRDMYLNW-UHFFFAOYSA-N,50.0151378,BLiO2,49.8,[Li+].B(=O)[O-],[Li+].B(=O)[O-],40.1,50.0151378,4,0,0,0,0,0,0,0,2,-1,123308
141,1,13.5,1,0,0,00000371084000000002000000000000000000000000000000000000000000000000000000000018002000000000008200000000000000008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium iodoethylene,lithium iodoethene,lithium iodoethene,lithium iodoethene,lithium iodanylethene,lithium iodoethylene,InChI=1S/C2H2I.Li/c1-2-3;/h1H2;/q-1;+1,BNDMLFHBIKOLBM-UHFFFAOYSA-N,159.93613,C2H2ILi,159.9,[Li+].C=[C-]I,[Li+].C=[C-]I,0,159.93613,4,0,0,0,0,0,0,0,2,-1,129737715
142,1,6,1,0,0,00000371000000200418000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Br2Cl.Na/c1-3-2;/q-1;+1,VJWXTFPDXRUIEL-UHFFFAOYSA-N,217.79325,Br2ClNa,218.25,[Na+].[Cl-](Br)Br,[Na+].[Cl-](Br)Br,0,215.79530,4,0,0,0,0,0,0,0,2,-1,23697866
143,1,3.2,1,0,0,00000371000000200600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Cl3.Na/c1-3-2;/q-1;+1,YVYNLIHIATTZSH-UHFFFAOYSA-N,127.896327,Cl3Na,129.34,[Na+].Cl[Cl-]Cl,[Na+].Cl[Cl-]Cl,0,127.896327,4,0,0,0,0,0,0,0,2,-1,109374094
144,1,13.5,2,0,0,0000037108402000000000000000000000000000000000000000000000000000000000000000001A00000000000000A080020000000000000800081080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium acetaldehyde,lithium acetaldehyde,lithium acetaldehyde,lithium acetaldehyde,lithium ethanal,lithium acetaldehyde,"InChI=1S/C2H3O.Li/c1-2-3;/h2H,1H2;/q-1;+1",KLFQLUVUJVTVKG-UHFFFAOYSA-N,50.03439315,C2H3LiO,50.0,[Li+].[CH2-]C=O,[Li+].[CH2-]C=O,17.1,50.03439315,4,0,0,0,0,0,0,0,2,-1,20744931
145,1,6,2,0,0,00000371884001000000000000000000000000000000000000000000000000000000000000000019000000000000008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium fluoroethane,lithium fluoroethane,lithium fluoroethane,lithium fluoroethane,lithium fluoranylethane,lithium fluoroethane,"InChI=1S/C2H4F.Li/c1-2-3;/h2H,1H3;/q-1;+1",FVHKSCYVZOGOCO-UHFFFAOYSA-N,54.04570672,C2H4FLi,54.0,[Li+].C[CH-]F,[Li+].C[CH-]F,0,54.04570672,4,0,0,0,0,0,0,0,2,-1,20745101
146,1,12.8,2,0,0,00000371000200000000000000000800000000000000000000000000000000000000000000000004000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,cesium cyanide,cesium cyanide,cesium cyanide,cesium cyanide,cesium cyanide,cesium cyanide,InChI=1S/CN.Cs/c1-2;/q-1;+1,XTCPEYCUFMHXBI-UHFFFAOYSA-N,158.90852596,CCsN,158.923,[C-]#N.[Cs+],[C-]#N.[Cs+],23.8,158.90852596,3,0,0,0,0,0,0,0,2,-1,23677314
147,1,6,1,0,0,0000037100000000005A000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Br2I.K/c1-3-2;/q-1;+1,UHNIHQOYLOFSQE-UHFFFAOYSA-N,325.70280,Br2IK,325.81,[K+].Br[I-]Br,[K+].Br[I-]Br,0,323.70485,4,0,0,0,0,0,0,0,2,-1,129678102
148,1,2.8,2,1,0,00000371080300000000000000000000000000000000000000000000000000000000000000000000001800000000000000000000000200000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium iminoazanide,lithium iminoazanide,lithium iminoazanide,lithium iminoazanide,lithium azanylideneazanide,lithium iminoazanide,InChI=1S/Li.HN2/c;1-2/h;1H/q+1;-1,XNLLSUJLIVGBRS-UHFFFAOYSA-N,36.02997647,HLiN2,36.0,[Li+].N=[N-],[Li+].N=[N-],24.9,36.02997647,3,0,0,0,0,0,0,0,2,-1,161759608
149,1,2.8,1,0,0,00000371004000000040000000000000000000000000000000000000000000000000000000000018000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,"InChI=1S/C2H3.K/c1-2;/h1H,2H2;/q-1;+1",GKHYNQZPAHFONE-UHFFFAOYSA-N,65.98718158,C2H3K,66.14,[CH2-][CH].[K+],[CH2-][CH].[K+],0,65.98718158,3,0,0,0,0,0,0,0,2,-1,57823227
150,1,13.5,2,0,0,000003710A0030000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium oxido(oxo)borane,lithium oxido(oxo)borane,lithium oxido(oxo)borane,lithium oxido(oxo)borane,lithium oxidanidyl(oxidanylidene)borane,lithium keto(oxido)borane,InChI=1S/BO2.Li/c2-1-3;/q-1;+1,HZRMTWQRDMYLNW-UHFFFAOYSA-N,50.0151378,BLiO2,49.8,[Li+].B(=O)[O-],[Li+].B(=O)[O-],40.1,50.0151378,4,0,0,0,0,0,0,0,2,-1,123308
151,1,15.5,2,1,0,0000037188420000000000000000000000001600000000000000000000000000000000000000001C00100000000000C10004000002C000000000000000000000000000000000800800000000000000000000000010000000000000000000000000000000000000000000000000000000000000,,,,,,lithium ethylenimin-3-ide,"InChI=1S/C2H4N.Li/c1-2-3-1;/h1,3H,2H2;/q-1;+1",GQILAHRJSWKMMQ-UHFFFAOYSA-N,49.05037757,C2H4LiN,49.0,[Li+].C1[CH-]N1,[Li+].C1[CH-]N1,21.9,49.05037757,4,0,0,0,0,0,0,0,2,-1,129657746
152,1,6,1,0,0,00000371000000000418000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Br2Cl.Rb/c1-2-3;/q-1;+1,DXAPZNGJYPOUON-UHFFFAOYSA-N,279.71527,Br2ClRb,280.73,Cl[Br-]Br.[Rb+],Cl[Br-]Br.[Rb+],0,277.71732,4,0,0,0,0,0,0,0,2,-1,23686678
153,1,32.5,1,0,0,00000371084000000400000000000000000000000000000000000000000000000000000000000008020000000000020000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium chloroacetylene,lithium chloroethyne,lithium chloroethyne,lithium chloroethyne,lithium chloranylethyne,lithium chloroacetylene,InChI=1S/C2Cl.Li/c1-2-3;/q-1;+1,OUIQXDUPDANAAW-UHFFFAOYSA-N,65.9848561,C2ClLi,66.4,[Li+].[C-]#CCl,[Li+].[C-]#CCl,0,65.9848561,4,0,0,0,0,0,0,0,2,-1,12607731
154,1,13.5,2,0,0,00000371000030000002000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,cesium iodite,cesium iodite,cesium iodite,cesium iodite,cesium iodite,cesium iodite,"InChI=1S/Cs.HIO2/c;2-1-3/h;(H,2,3)/q+1;/p-1",ANTATUOZWOKGRP-UHFFFAOYSA-M,291.79975,CsIO2,291.809,[O-]I=O.[Cs+],[O-]I=O.[Cs+],40.1,291.79975,4,0,0,0,0,0,0,0,2,-1,157173515
155,1,10.8,1,0,0,00000371884000000000000000000000000000000000000000000000000000000000000000000018000000000008008000000000000000008000204200000000000000000800000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000,lithium prop-1-ene,lithium 1-propene,lithium prop-1-ene,lithium prop-1-ene,lithium prop-1-ene,lithium prop-1-ene,"InChI=1S/C3H5.Li/c1-3-2;/h3H,1-2H2;/q-1;+1",VCPPTNDHEILJHD-UHFFFAOYSA-N,48.05512859,C3H5Li,48.0,[Li+].[CH2-]C=C,[Li+].[CH2-]C=C,0,48.05512859,4,0,0,0,0,0,0,0,2,-1,10986147
156,1,4.8,2,1,0,00000371080200000000000000000000000000000000000000000000000000000000000000000014001000000000000000040000004000002000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium methanimine,lithium methanimine,lithium methanimine,lithium methanimine,lithium methanimine,lithium methanidylideneamine,InChI=1S/CH2N.Li/c1-2;/h1-2H;/q-1;+1,KZOOLTZGSJJJGZ-UHFFFAOYSA-N,35.03472750,CH2LiN,35.0,[Li+].[CH-]=N,[Li+].[CH-]=N,23.9,35.03472750,3,0,0,0,0,0,0,0,2,-1,129657214
157,1,4.8,1,0,0,00000371020000000042000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BI.K/c1-2;/q-1;+1,YOMZKDSBGSPTAS-UHFFFAOYSA-N,176.87748,BIK,176.82,[B-]I.[K+],[B-]I.[K+],0,176.87748,3,0,0,0,0,0,0,0,2,-1,59780101
158,1,6,2,0,0,00000371000030200000000000000000000000000000000000000000000000000000000000000012000004000000000000020200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium oxidooxymethane,sodium oxidooxymethane,sodium oxidooxymethane,sodium oxidooxymethane,sodium oxidanidyloxymethane,sodium oxidooxymethane,"InChI=1S/CH4O2.Na/c1-3-2;/h2H,1H3;/q;+1/p-1",GEDZDXWNEIDNJZ-UHFFFAOYSA-M,70.00307362,CH3NaO2,70.023,CO[O-].[Na+],CO[O-].[Na+],32.3,70.00307362,4,0,0,0,0,0,0,0,2,-1,22960788
159,1,7.5,3,0,0,00000371000230000040000000000000000000000000000000000000000000000000000000000000000400000000000000000000000040000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,"InChI=1S/K.HNO2/c;2-1-3/h;(H,2,3)/p-1",LEMJDBDGPTVGML-UHFFFAOYSA-M,84.95660973,KNO2-,85.104,N(=O)[O-].[K],N(=O)[O-].[K],52.5,84.95660973,4,0,0,0,0,0,0,0,2,-1,23618828
160,1,8,2,1,0,00000371000220200002000000000000000000000000000000000000000000000000000000000000000408000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium hydroxy(iodo)azanide,sodium hydroxy(iodo)azanide,sodium hydroxy(iodo)azanide,sodium hydroxy(iodo)azanide,sodium iodanyl(oxidanyl)azanide,sodium hydroxy(iodo)azanide,InChI=1S/HINO.Na/c1-2-3;/h3H;/q-1;+1,WQFOKLXEHIRJGC-UHFFFAOYSA-N,180.90006,HINNaO,180.908,[N-](O)I.[Na+],[N-](O)I.[Na+],21.2,180.90006,4,0,0,0,0,0,0,0,2,-1,59783154
161,1,13.5,2,0,0,00000371080030000000000000000000000000000000000000000000000000000000000000000012000000000000000000030008000000000800000088000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium-7(1+) formate,lithium-7(1+) formate,lithium-7(1+) formate,lithium-7(1+) formate,lithium-7(1+) methanoate,lithium-7(1+) formate,"InChI=1S/CH2O2.Li/c2-1-3;/h1H,(H,2,3);/q;+1/p-1/i;1+0",XKPJKVVZOOEMPK-QMVMUTFZSA-M,52.01365770,CHLiO2,52.033,[7Li+].C(=O)[O-],[Li+].C(=O)[O-],40.1,52.01365770,4,0,0,0,0,0,0,1,2,-1,102216787
162,1,6,1,0,0,00000371080000000003000000000000000000000000000000000000000000000000000000000010002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium diiodomethane,lithium diiodomethane,lithium diiodomethane,lithium diiodomethane,lithium bis(iodanyl)methane,lithium diiodomethane,InChI=1S/CHI2.Li/c2-1-3;/h1H;/q-1;+1,CJFVNCDAQSNHGT-UHFFFAOYSA-N,273.83277,CHI2Li,273.8,[Li+].[CH-](I)I,[Li+].[CH-](I)I,0,273.83277,4,0,0,0,0,0,0,0,2,-1,13215277
163,1,4.8,2,1,0,00000371020200200000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BH2N.Na/c1-2;/h2H2;/q-1;+1,WMBCESITMDFWIL-UHFFFAOYSA-N,50.0177985,BH2NNa,49.83,[B-]N.[Na+],[B-]N.[Na+],26,50.0177985,3,0,0,0,0,0,0,0,2,-1,139260950
164,1,13.5,2,0,0,00000371000030000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium bromite,potassium bromite,potassium bromite,potassium bromite,potassium bromite,potassium bromite,"InChI=1S/BrHO2.K/c2-1-3;/h(H,2,3);/q;+1/p-1",LDPWMLSYNVOMKZ-UHFFFAOYSA-M,149.87187,BrKO2,151.00,[O-]Br=O.[K+],[O-]Br=O.[K+],40.1,149.87187,4,0,0,0,0,0,0,0,2,-1,129708031
165,1,4.8,2,0,0,00000371080001000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium fluoromethane,lithium fluoromethane,lithium fluoromethane,lithium fluoromethane,lithium fluoranylmethane,lithium fluoromethane,InChI=1S/CH2F.Li/c1-2;/h1H2;/q-1;+1,VPENHABWIYBDHO-UHFFFAOYSA-N,40.03005666,CH2FLi,40.0,[Li+].[CH2-]F,[Li+].[CH2-]F,0,40.03005666,3,0,0,0,0,0,0,0,2,-1,13351304
166,1,6,1,0,0,00000371000000000043000000000000000000000000000000000000000000000000000000000010002000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium iodoiodanuidylmethane,potassium iodoiodanuidylmethane,potassium iodoiodanuidylmethane,potassium iodoiodanuidylmethane,potassium iodanyliodanuidylmethane,potassium iodoiodanuidylmethane,InChI=1S/CH3I2.K/c1-3-2;/h1H3;/q-1;+1,GVKJRGOECTZMQT-UHFFFAOYSA-N,307.79613,CH3I2K,307.942,C[I-]I.[K+],C[I-]I.[K+],0,307.79613,4,0,0,0,0,0,0,0,2,-1,20829530
167,1,13.5,2,1,0,0000037108402000000000000000000000000000000000000000000000000000000000000000001A000008000000008080000000000002008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium ethenol,lithium ethenol,lithium ethenol,lithium ethenol,lithium ethenol,lithium ethenol,"InChI=1S/C2H3O.Li/c1-2-3;/h3H,1H2;/q-1;+1",IXVPCSMGHYDXIB-UHFFFAOYSA-N,50.03439315,C2H3LiO,50.0,[Li+].C=[C-]O,[Li+].C=[C-]O,20.2,50.03439315,4,0,0,0,0,0,0,0,2,-1,71335495
168,1,8,1,0,0,00000371000020000440000000000000000000000000000000000000000000000000000000000012020000000000000000420000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium chloromethanolate,potassium chloromethanolate,potassium chloromethanolate,potassium chloromethanolate,potassium chloranylmethanolate,potassium chloromethanolate,InChI=1S/CH2ClO.K/c2-1-3;/h1H2;/q-1;+1,RYDJOACUPLMIBB-UHFFFAOYSA-N,103.9431239,CH2ClKO,104.58,C([O-])Cl.[K+],C([O-])Cl.[K+],23.1,103.9431239,4,0,0,0,0,0,0,0,2,-1,23670957
169,1,6,2,2,0,00000371880300000000000000000000000000000000000000000000000000000000000000000014001000000000000000040100004000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium aminomethylazanide,lithium aminomethylazanide,lithium aminomethylazanide,lithium aminomethylazanide,lithium aminomethylazanide,lithium aminomethylazanide,"InChI=1S/CH5N2.Li/c2-1-3;/h2H,1,3H2;/q-1;+1",YBXMSLUOIGFXPP-UHFFFAOYSA-N,52.06127660,CH5LiN2,52.0,[Li+].C(N)[NH-],[Li+].C(N)[NH-],27,52.06127660,4,0,0,0,0,0,0,0,2,-1,102460855
170,1,32.5,1,0,0,0000037108402000000000000000000000000000000000000000000000000000000000000000001A000000000000008080000000000000004008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium ethynolate,lithium ethynolate,lithium ethynolate,lithium ethynolate,lithium ethynolate,lithium ethynolate,"InChI=1S/C2H2O.Li/c1-2-3;/h1,3H;/q;+1/p-1",BXBYEBMPIYXAHM-UHFFFAOYSA-M,48.01874309,C2HLiO,48.0,[Li+].C#C[O-],[Li+].C#C[O-],23.1,48.01874309,4,0,0,0,0,0,0,0,2,-1,157489353
171,1,6,2,1,0,000003710B0020000000000000000000000000000000000000000000000000000000000000004800000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/B2HO.Li/c1-2-3;/h3H;/q-1;+1,RACLXFULXONJGF-UHFFFAOYSA-N,46.0373534,B2HLiO,45.6,[Li+].[B][B-]O,[Li+].[B][B-]O,20.2,46.0373534,4,0,0,0,0,0,0,0,2,-1,156621432
172,1,12.8,2,0,0,00000371020200200000000000000000000000000000000000000000000000000000000000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium nitridoboranuide,sodium nitriloboranuide,sodium azanylidyneboranuide,sodium azanylidyneboranuide,sodium azanylidyneboranuide,sodium nitriloboranuide,InChI=1S/BHN.Na/c1-2;/h1H;/q-1;+1,UITWFJCBDSJKTJ-UHFFFAOYSA-N,49.0099735,BHNNa,48.82,[BH-]#N.[Na+],[BH-]#N.[Na+],23.8,49.0099735,3,0,0,0,0,0,0,0,2,-1,161103746
173,1,6,1,0,0,00000371CA400000000000000000000000000000000000000000000000000000000000000000A010000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium dimethylboranuide,lithium dimethylboranuide,lithium dimethylboranuide,lithium dimethylboranuide,lithium dimethylboranuide,lithium dimethylboranuide,"InChI=1S/C2H8B.Li/c1-3-2;/h3H2,1-2H3;/q-1;+1",OAYAQSMKBWLISE-UHFFFAOYSA-N,50.0879089,C2H8BLi,49.9,[Li+].[BH2-](C)C,[Li+].[BH2-](C)C,0,50.0879089,4,0,0,0,0,0,0,0,2,-1,23666607
174,1,13.5,2,0,0,0000037108402000000000000000000000000000000000000000000000000000000000000000001A00000000000000A080020000000000000800081080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium acetaldehyde,lithium acetaldehyde,lithium acetaldehyde,lithium acetaldehyde,lithium ethanal,lithium acetaldehyde,"InChI=1S/C2H3O.Li/c1-2-3;/h2H,1H2;/q-1;+1",KLFQLUVUJVTVKG-UHFFFAOYSA-N,50.03439315,C2H3LiO,50.0,[Li+].[CH2-]C=O,[Li+].[CH2-]C=O,17.1,50.03439315,4,0,0,0,0,0,0,0,2,-1,20744931
175,1,6,3,2,0,00000371000230200000000000000000000000000000000000000000000000000000000000000000000408000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium dihydroxyazanide,sodium dihydroxyazanide,sodium dihydroxyazanide,sodium dihydroxyazanide,sodium bis(oxidanyl)azanide,sodium dihydroxyazanide,InChI=1S/H2NO2.Na/c2-1-3;/h2-3H;/q-1;+1,AXMNLGBHZWGBJD-UHFFFAOYSA-N,70.99832259,H2NNaO2,71.011,[N-](O)O.[Na+],[N-](O)O.[Na+],41.5,70.99832259,4,0,0,0,0,0,0,0,2,-1,171457097
176,1,6,2,0,0,00000371000030200400000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium oxido hypochlorite,sodium hypochlorous acid oxido ester,sodium oxido hypochlorite,sodium oxido hypochlorite,sodium oxidanidyl hypochlorite,sodium hypochlorous acid oxido ester,InChI=1S/ClHO2.Na/c1-3-2;/h2H;/q;+1/p-1,BFVCZKBYHUTMSE-UHFFFAOYSA-M,89.9484512,ClNaO2,90.44,[O-]OCl.[Na+],[O-]OCl.[Na+],32.3,89.9484512,4,0,0,0,0,0,0,0,2,-1,58273116
177,1,32.5,2,0,0,00000371084200000000000000000000000000000000000000000000000000000000000000000014000000000000000000040000020000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium isocyanomethane,lithium isocyanomethane,lithium isocyanomethane,lithium isocyanomethane,lithium isocyanomethane,lithium isocyanomethane,InChI=1S/C2H2N.Li/c1-3-2;/h1H2;/q-1;+1,FMJFNCBDNBSXLT-UHFFFAOYSA-N,47.03472750,C2H2LiN,47.0,[Li+].[CH2-][N+]#[C-],[Li+].[CH2-][N+]#[C-],4.4,47.03472750,4,0,0,0,0,0,0,0,2,-1,11040616
